particle_id,launch_coordinate_sigma,effective_amplitude_sigma,tune_fractional,tune_absolute
1,0.04,0.0654117566307,0.249867292547,4.24986729255
2,0.08,0.130823513261,0.249933306604,4.2499333066
3,0.12,0.196235269892,0.250030900319,4.25003090032
4,0.16,0.261647026523,0.251420635558,4.25142063556
5,0.2,0.327058783153,0.250606846923,4.25060684692
6,0.24,0.392470539784,0.252276727091,4.25227672709
7,0.28,0.457882296415,0.253296642335,4.25329664233
8,0.32,0.523294053045,0.254453350177,4.25445335018
9,0.36,0.588705809676,0.255748094939,4.25574809494
10,0.4,0.654117566307,0.25716711461,4.25716711461
11,0.44,0.719529322937,0.258692112828,4.25869211283
12,0.48,0.784941079568,0.260321459879,4.26032145988
13,0.52,0.850352836199,0.262042175421,4.26204217542
14,0.56,0.915764592829,0.263843818911,4.26384381891
15,0.6,0.98117634946,0.265716500862,4.26571650086
16,0.64,1.04658810609,0.267649797973,4.26764979797
17,0.68,1.11199986272,0.269633353242,4.26963335324
18,0.72,1.17741161935,0.271657068334,4.27165706833
19,0.76,1.24282337598,0.27371116531,4.27371116531
20,0.8,1.30823513261,0.275786263044,4.27578626304
21,0.84,1.37364688924,0.277873443738,4.27787344374
22,0.88,1.43905864587,0.279964311051,4.27996431105
23,0.92,1.50447040251,0.28205097528,4.28205097528
24,0.96,1.56988215914,0.28412579856,4.28412579856
25,1,1.63529391577,0.286188257437,4.28618825744
26,1.04,1.7007056724,0.288219118337,4.28821911834
27,1.08,1.76611742903,0.290223166696,4.2902231667
28,1.12,1.83152918566,0.292193466954,4.29219346695
29,1.16,1.89694094229,0.294125776018,4.29412577602
30,1.2,1.96235269892,0.296016618126,4.29601661813
31,1.24,2.02776445555,0.297863066628,4.29786306663
32,1.28,2.09317621218,0.299663952699,4.2996639527
33,1.32,2.15858796881,0.301414122334,4.30141412233
34,1.36,2.22399972544,0.303115597295,4.30311559729
35,1.4,2.28941148207,0.304766445342,4.30476644534
36,1.44,2.3548232387,0.306366332249,4.30636633225
37,1.48,2.42023499533,0.307915233958,4.30791523396
38,1.52,2.48564675197,0.309413629491,4.30941362949
39,1.56,2.5510585086,0.31086225957,4.31086225957
40,1.6,2.61647026523,0.312262288993,4.31226228899
41,1.64,2.68188202186,0.313615041225,4.31361504123
42,1.68,2.74729377849,0.314922532901,4.3149225329
43,1.72,2.81270553512,0.316186822538,4.31618682254
44,1.76,2.87811729175,0.317410575705,4.31741057571
45,1.8,2.94352904838,0.318597046956,4.31859704696
46,1.84,3.00894080501,0.31975010519,4.31975010519
47,1.88,3.07435256164,0.320874802501,4.3208748025
48,1.92,3.13976431827,0.321977714224,4.32197771422
49,1.96,3.2051760749,0.323068597338,4.32306859734
50,2,3.27058783153,0.3241623494,4.3241623494
51,2.04,3.33599958816,0.325286416973,4.32528641697
52,2.08,3.40141134479,0.326502016952,4.32650201695
53,2.12,3.46682310143,0.328017429962,4.32801742996
54,2.16,3.53223485806,0.333250419682,4.33325041968
55,2.2,3.59764661469,0.333327014662,4.33332701466
56,2.24,3.66305837132,0.333312884918,4.33331288492
57,2.28,3.72847012795,0.333327993013,4.33332799301
58,2.32,3.79388188458,0.333334431718,4.33333443172
59,2.36,3.85929364121,0.33333333042,4.33333333042
60,2.4,3.92470539784,0.333330772386,4.33333077239
61,2.44,3.99011715447,0.333329164327,4.33332916433
62,2.48,4.0555289111,0.333328674094,4.33332867409
63,2.52,4.12094066773,0.333328873576,4.33332887358
64,2.56,4.18635242436,0.333329365312,4.33332936531
65,2.6,4.25176418099,0.333329910251,4.33332991025
66,2.64,4.31717593762,0.333330398599,4.3333303986
67,2.68,4.38258769425,0.333330797943,4.33333079794
68,2.72,4.44799945089,0.333331117074,4.33333111707
69,2.76,4.51341120752,0.333331388688,4.33333138869
70,2.8,4.57882296415,0.333331665439,4.33333166544
71,2.84,4.64423472078,0.333332023386,4.33333202339
72,2.88,4.70964647741,0.333332566647,4.33333256665
73,2.92,4.77505823404,0.333333424581,4.33333342458
74,2.96,4.84046999067,0.333334726805,4.3333347268
75,3,4.9058817473,0.333336532122,4.33333653212
76,3.04,4.97129350393,0.333338679757,4.33333867976
77,3.08,5.03670526056,0.333340556991,4.33334055699
78,3.12,5.10211701719,0.33334093795,4.33334093795
79,3.16,5.16752877382,0.333338454264,4.33333845426
80,3.2,5.23294053045,0.333333806394,4.33333380639
81,3.24,5.29835228708,0.333334646979,4.33333464698
82,3.28,5.36376404371,0.333352256293,4.33335225629
83,3.32,5.42917580035,0.333353457431,4.33335345743
84,3.36,5.49458755698,0.333404904598,4.3334049046
85,3.4,5.55999931361,0.336914325138,4.33691432514
86,3.44,5.62541107024,0.337614512468,4.33761451247
87,3.48,5.69082282687,0.338083927769,4.33808392777
88,3.52,5.7562345835,0.338462651442,4.33846265144
89,3.56,5.82164634013,0.33879462178,4.33879462178
90,3.6,5.88705809676,0.339093770224,4.33909377022
91,3.64,5.95246985339,0.339368242272,4.33936824227
92,3.68,6.01788161002,0.33962517908,4.33962517908
93,3.72,6.08329336665,0.339867330819,4.33986733082
94,3.76,6.14870512328,0.340096075606,4.34009607561
95,3.8,6.21411687991,0.340313322563,4.34031332256
96,3.84,6.27952863654,0.340521006206,4.34052100621
97,3.88,6.34494039317,0.340720221152,4.34072022115
98,3.92,6.4103521498,0.340911347679,4.34091134768
99,3.96,6.47576390644,0.341094862729,4.34109486273
