turn,n_macroparticles,intensity,epsn_x,epsn_y,eps_z,mean_x_m,mean_y_m,mean_z_m
16200.0,1000.0,1950000000.0,7.131812118396383e-07,5.768470581179934e-07,4.943431554052726e-06,-0.00037206958553425513,0.000190941121879444,0.085606357024469
16300.0,1000.0,1950000000.0,7.100663282290715e-07,5.741282194625662e-07,4.943048952301541e-06,-0.00047947413596768527,-0.0003881991583206066,0.07225022399609661
16400.0,1000.0,1950000000.0,7.155620955860826e-07,5.779971103868737e-07,4.942328436025005e-06,-4.449589985181225e-05,-0.00044572948993699306,0.031459736957774945
16500.0,1000.0,1950000000.0,7.196932127787615e-07,5.677042885857108e-07,4.941142858320818e-06,2.9522318225057978e-05,-0.000384470197021136,-0.02136081866364858
16600.0,1000.0,1950000000.0,7.126999238223636e-07,5.72798820243821e-07,4.94033017283713e-06,-0.00023918539322285683,0.0001487204532469036,-0.06589853167668451
16700.0,1000.0,1950000000.0,7.146653906171942e-07,5.695944046227921e-07,4.940450633341248e-06,-0.00017545666428705784,-0.0003124445819392664,-0.08547792489184572
16800.0,1000.0,1950000000.0,7.081757463738069e-07,5.680189874068088e-07,4.941537075605803e-06,-0.0004886315099017878,2.0203938848206635e-06,-0.07258561728227299
16900.0,1000.0,1950000000.0,7.155393703541978e-07,5.644911681031685e-07,4.943414735885622e-06,-7.484645659431934e-05,9.225780266376843e-05,-0.031872188999989746
17000.0,1000.0,1950000000.0,7.158911737461089e-07,5.59774606436316e-07,4.944790352116139e-06,-0.00016881345419403985,0.00013824412715662641,0.02086406366655763
17100.0,1000.0,1950000000.0,7.068545543100625e-07,5.648499936438713e-07,4.945290193784465e-06,6.06948690191857e-05,-0.00017526492291091193,0.06584961707555749
17200.0,1000.0,1950000000.0,7.09765436701654e-07,5.716179227374118e-07,4.944306493369851e-06,0.0004162224693956879,9.567417288235198e-05,0.08572436705699886
17300.0,1000.0,1950000000.0,7.244722133178923e-07,5.667108403143023e-07,4.943553984722966e-06,-1.82745840476229e-05,-0.00020398827906686198,0.07272176436277371
17400.0,1000.0,1950000000.0,7.166006546106828e-07,5.660288311161818e-07,4.942487493781708e-06,0.0002773954442504584,0.0002774862937034436,0.032206439746036514
17500.0,1000.0,1950000000.0,7.258132853649928e-07,5.65475575698143e-07,4.941484549942171e-06,-0.00020455700865716902,5.282356594090517e-06,-0.02078751797762598
17600.0,1000.0,1950000000.0,7.300632388924483e-07,5.661354828510314e-07,4.940981956727231e-06,-2.6008994161283182e-05,-0.00012303181114523617,-0.06569458363995756
17700.0,1000.0,1950000000.0,7.167290581311015e-07,5.788401065042566e-07,4.940546389137844e-06,-2.9717529354629612e-06,-5.329450709336782e-05,-0.08584705568594968
17800.0,1000.0,1950000000.0,7.249696700246545e-07,5.797601899186624e-07,4.940807127331789e-06,-0.0003326257749609747,-6.948966917508946e-05,-0.07350959043167543
17900.0,1000.0,1950000000.0,7.25078901007664e-07,5.791856238006193e-07,4.9416634624804086e-06,-0.00012831910112575296,-0.00015502829168134654,-0.033135261852416914
18000.0,1000.0,1950000000.0,7.147066277140864e-07,5.725798246030516e-07,4.942811520966898e-06,-0.00010869455853158006,-0.0003430874236201659,0.01988564318733801
18100.0,1000.0,1950000000.0,7.102835845072003e-07,5.746458154263088e-07,4.9442477722362825e-06,0.0001713492669685798,0.00015952379830312444,0.06550590762064556
18200.0,1000.0,1950000000.0,7.083244366875511e-07,5.87816835915327e-07,4.9444975544785025e-06,-4.08772528958483e-06,-0.00016019135552670634,0.08598032568661776
18300.0,1000.0,1950000000.0,7.156287327942495e-07,5.78929716330019e-07,4.943861795305341e-06,-6.543590520261709e-05,-0.00023440473246142673,0.07379794585305176
18400.0,1000.0,1950000000.0,7.183061450439477e-07,5.722937880073502e-07,4.9423111570063305e-06,0.0005111830394009087,-0.00038267775210421126,0.03369480612978097
18500.0,1000.0,1950000000.0,7.194309291340797e-07,5.633676284002274e-07,4.940508069155646e-06,0.0003715615786179736,9.563070731381129e-05,-0.019271229394794098
18600.0,1000.0,1950000000.0,7.088800815199536e-07,5.803653606824312e-07,4.938930783475523e-06,0.00041984918566159355,0.00022837807261714022,-0.06500980051828474
18700.0,1000.0,1950000000.0,7.126419315338527e-07,5.995542792761091e-07,4.938449736922858e-06,-0.00019532068574464522,0.00017342806290312162,-0.08627709268343799
18800.0,1000.0,1950000000.0,7.012579906404349e-07,5.940728101734637e-07,4.939191953994464e-06,0.0001397747822215293,0.0002703461694761222,-0.07478482035461916
18900.0,1000.0,1950000000.0,7.020540628055195e-07,6.045956505053384e-07,4.9412047832623205e-06,0.00031068041537063136,9.71985656485478e-06,-0.03484606574771295
19000.0,1000.0,1950000000.0,7.130086058495397e-07,5.907803240159694e-07,4.943421385551184e-06,0.00018966159530510354,0.00021385422311259673,0.018528113231217568
19100.0,1000.0,1950000000.0,7.148013704230112e-07,5.932695524814401e-07,4.944582046780358e-06,-0.0003716491298059108,-0.00021363412376576026,0.0646735520562858
19200.0,1000.0,1950000000.0,7.113471528504469e-07,6.037683160237112e-07,4.944136602012709e-06,-0.00021209687790363962,-3.35065840184593e-05,0.08619560398430658
19300.0,1000.0,1950000000.0,7.116650020499561e-07,6.106083858117439e-07,4.942948020867826e-06,7.671816508025949e-05,-2.001373876045813e-05,0.07484975331894549
19400.0,1000.0,1950000000.0,7.160480897417994e-07,5.980285110258659e-07,4.94044205957405e-06,2.816645266470159e-05,-2.723138818801455e-05,0.03488330881168177
19500.0,1000.0,1950000000.0,7.217024273926459e-07,5.987486280855262e-07,4.938168490638478e-06,0.00022291753594434348,0.00010635655131412771,-0.018296137607546302
19600.0,1000.0,1950000000.0,7.24461577708722e-07,5.991744134370638e-07,4.937091009391309e-06,-7.315964877304864e-05,-0.00032975860314599776,-0.06457149726544385
19700.0,1000.0,1950000000.0,7.31847505997302e-07,5.955135731498153e-07,4.937689536770597e-06,1.4220920037171022e-05,3.127966060321457e-05,-0.0863256814478436
19800.0,1000.0,1950000000.0,7.353220643894046e-07,5.950691789017102e-07,4.939269189104018e-06,-0.00010972174408522574,-0.00015364520068706408,-0.07526466287405853
19900.0,1000.0,1950000000.0,7.328944456719181e-07,5.96002620878556e-07,4.941680290394537e-06,-3.8050792400428606e-06,0.0002784436769131956,-0.03553245728527089
20000.0,1000.0,1950000000.0,7.310295172824565e-07,5.92993590027129e-07,4.943857451937399e-06,-0.000103640058860078,-0.00022457501337903632,0.017849823764054217
20100.0,1000.0,1950000000.0,7.26426315975029e-07,5.890099201558443e-07,4.945132441098482e-06,6.099432699194823e-05,6.089832147203014e-05,0.06450766347288239
20200.0,1000.0,1950000000.0,7.282171232929261e-07,5.940117467372722e-07,4.944665166646564e-06,0.00031404485295542713,1.0773501441665053e-05,0.08662835736546722
20300.0,1000.0,1950000000.0,7.295139224665058e-07,5.952378855170493e-07,4.943265622931392e-06,-0.0002791818357921803,-6.60510260818287e-05,0.07556008193230782
20400.0,1000.0,1950000000.0,7.338612116761337e-07,5.985171898675101e-07,4.940512202459087e-06,0.0001517199717585052,-0.00037434920658054407,0.035780300470976203
20500.0,1000.0,1950000000.0,7.385347543481329e-07,5.949639208083079e-07,4.9380091451604454e-06,-0.0003654751329225871,-0.00019638654195988276,-0.017749350966716104
20600.0,1000.0,1950000000.0,7.345803253018512e-07,5.948371205162876e-07,4.936366231910029e-06,-7.289577818494589e-06,1.8799899342962414e-05,-0.06442687804157098
20700.0,1000.0,1950000000.0,7.420537419815954e-07,5.839797570427637e-07,4.936258325280098e-06,9.983014256951088e-05,0.00022835265892149714,-0.08667848180339602
20800.0,1000.0,1950000000.0,7.385651140706273e-07,6.006700489146397e-07,4.93796607821767e-06,0.00011410653314527094,5.569350745453075e-05,-0.07590822638956435
20900.0,1000.0,1950000000.0,7.384506384268641e-07,6.099233345668782e-07,4.940609187833034e-06,-9.300187271504586e-05,-0.00020058659840361759,-0.03659238542943915
21000.0,1000.0,1950000000.0,7.417208517014757e-07,5.985483953706561e-07,4.94341787836719e-06,-8.831398895787133e-05,0.00024082154424972792,0.01681826495095897
21100.0,1000.0,1950000000.0,7.379321531182207e-07,6.144162527143316e-07,4.945628021461614e-06,5.8265406398877074e-05,-0.0002638333044322729,0.06359728288008376
21200.0,1000.0,1950000000.0,7.482466273784178e-07,5.962016321476923e-07,4.9456117394034325e-06,-0.00014170754773998976,0.00028311925742707697,0.0862714850670142
21300.0,1000.0,1950000000.0,7.486092997582413e-07,5.899833067907656e-07,4.944327283829503e-06,0.00013362023643331312,6.710036520180367e-06,0.07633264012155469
21400.0,1000.0,1950000000.0,7.498002493944186e-07,5.952720013196583e-07,4.941856147358758e-06,0.00032580502113040973,9.419096465394172e-05,0.03725390746762089
21500.0,1000.0,1950000000.0,7.422663923096362e-07,6.014651877495657e-07,4.939453649520792e-06,-7.008023791705259e-05,-4.323664987471232e-05,-0.016127421436907204
21600.0,1000.0,1950000000.0,7.361695431466544e-07,5.95266829517565e-07,4.937244904958812e-06,-0.0003432947012357321,8.254181838174466e-05,-0.06314518757165388
21700.0,1000.0,1950000000.0,7.325453584528779e-07,6.055231461535235e-07,4.936767482905809e-06,3.366258881858961e-05,0.0002147972316269624,-0.08607572911457069
21800.0,1000.0,1950000000.0,7.345336186201107e-07,6.063925671435402e-07,4.9373623393199136e-06,-0.0002931910673776082,0.000221998964456794,-0.07637498552196507
21900.0,1000.0,1950000000.0,7.347461330229648e-07,6.08452547342327e-07,4.9393091683874884e-06,-0.00016494529439945702,0.0006509520606235851,-0.03787575995414445
22000.0,1000.0,1950000000.0,7.427577102945514e-07,6.089180472028405e-07,4.941554730342489e-06,-0.0005804641615781154,2.1447685369568004e-05,0.014992143704025624
22100.0,1000.0,1950000000.0,7.400170411989547e-07,6.06292930449258e-07,4.943312331074269e-06,-0.00024997664923326373,0.0002785743736333598,0.06229692637817459
22200.0,1000.0,1950000000.0,7.473740521686997e-07,6.012243553872922e-07,4.94373088315206e-06,0.0003618442006981009,2.1198175610665603e-05,0.08595551718028184
22300.0,1000.0,1950000000.0,7.561202382732278e-07,5.920893435389735e-07,4.9431597940717784e-06,-1.0862501898606843e-05,-0.0002473471251194256,0.07676710730173561
22400.0,1000.0,1950000000.0,7.434824400490773e-07,6.107096230330801e-07,4.9416073484073765e-06,0.00033762741238876117,-0.00015749176041645482,0.038378279211740196
22500.0,1000.0,1950000000.0,7.461209583772523e-07,6.066198220189899e-07,4.939687979411009e-06,-0.0001822703585190775,6.274107012560558e-06,-0.014740335243556295
22600.0,1000.0,1950000000.0,7.461763783733122e-07,5.998932331196152e-07,4.937979043591149e-06,-0.00017433568260819893,0.0001250608051857835,-0.06201408882423826
22700.0,1000.0,1950000000.0,7.423685627490988e-07,6.08633341069977e-07,4.937135248512437e-06,-6.650214176351156e-05,0.00010584895749710032,-0.08577484187490138
22800.0,1000.0,1950000000.0,7.489899737351668e-07,6.048002612299773e-07,4.937465124009375e-06,-0.00011207484674018042,0.00024251477883283591,-0.07699331925124904
22900.0,1000.0,1950000000.0,7.507065049864494e-07,6.114682329224271e-07,4.939784370881574e-06,-3.407928534169041e-05,4.806078247402597e-06,-0.03894403011000653
23000.0,1000.0,1950000000.0,7.534525710608384e-07,6.046109010256068e-07,4.942385148376438e-06,0.0004323502844287757,1.2257250722305303e-05,0.013976226343705541
23100.0,1000.0,1950000000.0,7.54552476892178e-07,5.932824756103352e-07,4.944334508767672e-06,0.00036256627012486636,0.0005536379127950553,0.06178093788850125
23200.0,1000.0,1950000000.0,7.546368579235546e-07,6.006358206860322e-07,4.944893565422471e-06,-0.000224076587613291,-3.901905716877843e-05,0.0858755719792922
23300.0,1000.0,1950000000.0,7.496718535752138e-07,6.100403332527631e-07,4.944049088530956e-06,6.0964359569285894e-05,0.00012069612287346888,0.0773118262788316
23400.0,1000.0,1950000000.0,7.468634285200024e-07,6.116894344239841e-07,4.941968728292237e-06,0.00022561824308751897,0.00027200426703383694,0.03922712078501324
23500.0,1000.0,1950000000.0,7.514483649274978e-07,6.003670370393557e-07,4.939544898360237e-06,-0.0005174777561920623,5.769987872129512e-06,-0.014029350033943757
23600.0,1000.0,1950000000.0,7.475267125693668e-07,6.045432252128923e-07,4.937894957336875e-06,5.333080776688225e-05,-0.0002021530773871602,-0.06140530062863891
23700.0,1000.0,1950000000.0,7.514546754201593e-07,6.04090221981715e-07,4.9374223936492e-06,0.0002952529180072004,0.00023517666181287374,-0.08568277642280309
23800.0,1000.0,1950000000.0,7.526592602509408e-07,6.2087657310322e-07,4.937872695759551e-06,-0.00010048966404438684,0.0003656610003839231,-0.07773961554339197
23900.0,1000.0,1950000000.0,7.41262603971989e-07,6.304566274301222e-07,4.939644194810309e-06,0.0008267533408536728,0.00022080561403728597,-0.04022617064002681
24000.0,1000.0,1950000000.0,7.479556337085276e-07,6.281818652477938e-07,4.941071652246733e-06,4.6429639275538124e-05,6.456643704528095e-05,0.01252641255525975
24100.0,1000.0,1950000000.0,7.4788222510016e-07,6.302525898056749e-07,4.941786772614632e-06,0.0002115176926941633,0.00016503882788764196,0.060588051589498176
24200.0,1000.0,1950000000.0,7.451902131983668e-07,6.342458429757202e-07,4.9415496338224e-06,0.0003275173904406057,-0.0001473032233691366,0.0853620958281721
24300.0,1000.0,1950000000.0,7.531908366734538e-07,6.233076684640326e-07,4.9403367747873855e-06,-6.508686176583798e-05,0.000528714141519912,0.07776751326501834
24400.0,1000.0,1950000000.0,7.396228548490476e-07,6.26047269291541e-07,4.938410671045988e-06,0.0003533437490134416,0.00027290718462481795,0.040740373218118776
24500.0,1000.0,1950000000.0,7.519435525289954e-07,6.172112269679199e-07,4.93631305135333e-06,0.00020640696044167808,-2.704101092694551e-06,-0.011785348429825421
24600.0,1000.0,1950000000.0,7.523902907143838e-07,6.287081840864927e-07,4.934683536042378e-06,-3.229317667283691e-05,-2.9408443550532834e-05,-0.05985486367357859
24700.0,1000.0,1950000000.0,7.494039574967913e-07,6.231780171544665e-07,4.934348291314424e-06,0.000429860357197541,0.0004363942724072001,-0.08523029916027783
24800.0,1000.0,1950000000.0,7.579842397304022e-07,6.232868704951445e-07,4.935356899421983e-06,-0.00037429145468911824,0.00020214055703105918,-0.07828774614795261
24900.0,1000.0,1950000000.0,7.645485958017632e-07,6.15765108629942e-07,4.937209413680714e-06,9.591566253359853e-05,0.0003237646052606126,-0.041466763536814666
25000.0,1000.0,1950000000.0,7.576402927246538e-07,6.220839550107339e-07,4.939528251927825e-06,0.0006745195718770323,0.00011059391495660622,0.011375871648604765
25100.0,1000.0,1950000000.0,7.637392399246681e-07,6.190084770650574e-07,4.940239061916435e-06,-0.0002448788893468409,-0.00012914748352154442,0.0597208658123012
25200.0,1000.0,1950000000.0,7.603697498751041e-07,6.254491943634526e-07,4.939894740981374e-06,-5.030354691457223e-08,0.000506181932235931,0.08532059817146048
25300.0,1000.0,1950000000.0,7.724528247706741e-07,6.181216530692519e-07,4.938554858392924e-06,6.67427482268659e-05,-0.00012706564173625798,0.07854464363033639
25400.0,1000.0,1950000000.0,7.688654597497609e-07,6.266947301861007e-07,4.937453306497563e-06,-3.3498633006062664e-05,0.00020382213694191935,0.04162661111868317
25500.0,1000.0,1950000000.0,7.697279088133498e-07,6.209301695472504e-07,4.9366341823358215e-06,-0.00016549596893303443,-7.568203673656077e-05,-0.011179057013246695
25600.0,1000.0,1950000000.0,7.725928118598472e-07,6.209656815974508e-07,4.935990206739479e-06,-0.0007535580222927571,-0.0002325538400513452,-0.05970806307785925
25700.0,1000.0,1950000000.0,7.776056355453801e-07,6.139682262447344e-07,4.936150308100082e-06,-0.00032316151895126887,-5.62692640381776e-05,-0.08551917290970751
25800.0,1000.0,1950000000.0,7.850536317421196e-07,6.071798332575818e-07,4.937124071087565e-06,-0.00037138422212197803,3.1357579843996567e-05,-0.0787703841217876
25900.0,1000.0,1950000000.0,7.690668582729302e-07,6.335204347899771e-07,4.937742301039377e-06,-0.0003788474543288727,-9.08790417669732e-05,-0.0422006417357367
26000.0,1000.0,1950000000.0,7.813042354290043e-07,6.222350979069835e-07,4.938688436859631e-06,-0.000162911273605708,-0.00010706855214975051,0.010413699740322087
26100.0,1000.0,1950000000.0,7.839452461589349e-07,6.105156176435648e-07,4.939158170010543e-06,0.00021848788143516198,-0.00040943839767431685,0.05906865018529296
26200.0,1000.0,1950000000.0,7.863731077958005e-07,6.123697289194383e-07,4.939194012634958e-06,4.986867749356581e-05,0.0002019862209359877,0.08548625532912028
26300.0,1000.0,1950000000.0,7.771649259251464e-07,6.208120615602225e-07,4.938620338592444e-06,-6.133479781231214e-05,0.00028348332918996506,0.07925101398427921
26400.0,1000.0,1950000000.0,7.716306109397592e-07,6.354601259562733e-07,4.938035291775886e-06,0.0002747975394245161,6.134655123070447e-05,0.04271481564667503
26500.0,1000.0,1950000000.0,7.762431634569564e-07,6.312992548603531e-07,4.936923875886873e-06,-5.962279407473375e-05,2.684204012257788e-05,-0.010133647639215888
26600.0,1000.0,1950000000.0,7.712965835337266e-07,6.353612388572134e-07,4.935919055022169e-06,0.0001477848269359668,0.00019084637766693095,-0.059111518649249614
26700.0,1000.0,1950000000.0,7.695039881244126e-07,6.293298564449314e-07,4.935548156255606e-06,0.00021259361973328573,1.0605281147695981e-05,-0.08561953366840526
26800.0,1000.0,1950000000.0,7.854551695458548e-07,6.188796591618234e-07,4.935933099560098e-06,-0.0002301611309328117,0.00019601827623742235,-0.07954120880736282
26900.0,1000.0,1950000000.0,7.745268331536544e-07,6.390286679524382e-07,4.936637072537682e-06,-2.3875142504885863e-05,-0.00040408903625597684,-0.04319994318764973
27000.0,1000.0,1950000000.0,7.792686160456676e-07,6.365697759969901e-07,4.9377410155012466e-06,7.868696473003395e-06,0.0002722677659640471,0.00924073840524679
27100.0,1000.0,1950000000.0,7.873641752462091e-07,6.218179386257231e-07,4.938425443292002e-06,0.000247404060390835,-7.92408352007376e-06,0.05849369194233643
27200.0,1000.0,1950000000.0,7.784589313314739e-07,6.153275535656711e-07,4.9384755095050165e-06,-0.00015892517744511906,-0.00017676351069342763,0.08551411016392144
27300.0,1000.0,1950000000.0,7.775281181746288e-07,6.27319151240849e-07,4.938480797359988e-06,0.000205715776242543,0.0005043086552281,0.08015717318741147
27400.0,1000.0,1950000000.0,7.809956873702176e-07,6.24049904963696e-07,4.9381990396726085e-06,-0.0001855552830770926,0.00014433884075309248,0.04407593146281054
27500.0,1000.0,1950000000.0,7.746144676830328e-07,6.242064761665246e-07,4.937716216767259e-06,-0.00027645340079313996,-0.00031317313761256694,-0.008641036012727215
27600.0,1000.0,1950000000.0,7.753453636372129e-07,6.34919182689617e-07,4.9377424718518845e-06,-0.0002186144978574726,-0.00018625294667254844,-0.05822177782576548
27700.0,1000.0,1950000000.0,7.829577093315164e-07,6.203855231931511e-07,4.93823594195724e-06,-0.00011415255746238017,-1.4786722319830188e-05,-0.08571487028564495
27800.0,1000.0,1950000000.0,7.776873017447915e-07,6.190336683406839e-07,4.938939420463754e-06,0.0002093979729893125,-0.00014373073705997106,-0.08038307609424296
27900.0,1000.0,1950000000.0,7.802903020732446e-07,6.137309679801218e-07,4.93944623668052e-06,-0.00031959195934133476,-0.0003631551057661431,-0.04447175820540804
28000.0,1000.0,1950000000.0,7.904521256722172e-07,6.164094949744608e-07,4.939634529689668e-06,-0.00045987621278551936,-0.0003138194344589498,0.00856677736433945
28100.0,1000.0,1950000000.0,7.83243877808872e-07,6.188208240693168e-07,4.9393338470151915e-06,0.0002315956736894972,-0.0002284971050300505,0.05838290189093167
28200.0,1000.0,1950000000.0,7.880739191795244e-07,6.261981744331633e-07,4.939095619887553e-06,0.00037023858238590876,0.00012276899340414127,0.08569444491581749
28300.0,1000.0,1950000000.0,7.986059018375687e-07,6.28384827387675e-07,4.9384297779103655e-06,3.919021689013241e-05,9.971317631889998e-06,0.08013131698655619
28400.0,1000.0,1950000000.0,8.035260809365042e-07,6.06035533891881e-07,4.938061124819649e-06,0.00026605989678145516,-9.417283778559806e-06,0.044317379602223206
28500.0,1000.0,1950000000.0,8.058670763345721e-07,6.127088278048462e-07,4.937504236849985e-06,-7.353821514330501e-05,-0.00022747928142443198,-0.008375722799973817
28600.0,1000.0,1950000000.0,8.053416179476535e-07,6.150270604392234e-07,4.936910194743006e-06,-9.182176230722232e-05,-9.076165852940758e-05,-0.0579230583438226
28700.0,1000.0,1950000000.0,7.996655499907285e-07,6.118235751930886e-07,4.936709758386356e-06,0.00036222622187310317,-1.3541861562394506e-05,-0.08524460149770689
28800.0,1000.0,1950000000.0,8.050911404810777e-07,6.168857124080917e-07,4.936957590494718e-06,-0.0002488105165083614,-0.00020688489245871542,-0.08025512367840643
28900.0,1000.0,1950000000.0,8.107587260693997e-07,6.068041748291893e-07,4.937221946511383e-06,-0.0002027078852479367,-9.590340594321735e-05,-0.044788683178855225
29000.0,1000.0,1950000000.0,8.187315471786634e-07,6.002042101423904e-07,4.937307137683879e-06,-0.00019859705644339763,0.00029020492207665723,0.007827902516170427
29100.0,1000.0,1950000000.0,8.125211147827999e-07,5.990745338992308e-07,4.937632401846061e-06,-0.000222112843336721,0.00019907441977869988,0.05742074034414904
29200.0,1000.0,1950000000.0,8.308509191998364e-07,5.869504559158244e-07,4.936933967047911e-06,0.0001703283571167005,-0.00013733717000953053,0.08535836146474826
29300.0,1000.0,1950000000.0,8.086482791728199e-07,6.091653766888121e-07,4.936653595005495e-06,-0.00041302944269338686,-0.0001575363185922976,0.08061516615218677
29400.0,1000.0,1950000000.0,8.117009196566251e-07,6.141750461307027e-07,4.936005209744522e-06,0.00027396874751797984,-0.0004051320478545,0.045105355801798586
29500.0,1000.0,1950000000.0,8.129210030460257e-07,6.164177752274363e-07,4.935146612391247e-06,0.00016331099139687291,8.855020193639793e-05,-0.007765173468062182
29600.0,1000.0,1950000000.0,8.068338819018113e-07,6.170821797282558e-07,4.934571377449136e-06,0.0001261864722579203,-0.0003263996332190408,-0.05776267019640666
29700.0,1000.0,1950000000.0,8.100350954427137e-07,6.160768514240543e-07,4.934486118920116e-06,0.00019102139760147148,0.0001460990946901394,-0.08570212272502294
29800.0,1000.0,1950000000.0,8.073952672007595e-07,6.218642791691208e-07,4.934468595749145e-06,-2.773722503725665e-06,0.0002503680912233744,-0.08107237805477222
29900.0,1000.0,1950000000.0,8.151647091252038e-07,6.213701089970701e-07,4.9356049202504675e-06,0.00023676881793990338,9.91395863105928e-05,-0.0455104097630554
30000.0,1000.0,1950000000.0,8.127275693453889e-07,6.11479671534229e-07,4.936330663274991e-06,4.820804271762625e-05,0.00023432208889274416,0.007149583238439444
30100.0,1000.0,1950000000.0,8.195054762890378e-07,6.130174108556498e-07,4.937107635834903e-06,-9.43742245360089e-05,-0.0003041387562301385,0.05727778738979306
30200.0,1000.0,1950000000.0,8.218199745607247e-07,6.152977438351497e-07,4.93711171803227e-06,3.840005269997856e-05,0.0002692360365291066,0.08551844137828603
30300.0,1000.0,1950000000.0,8.140304208897803e-07,6.301405763421959e-07,4.937540690231771e-06,-0.00017592596810679352,8.581145865901407e-05,0.08096084985757057
30400.0,1000.0,1950000000.0,8.119903148871662e-07,6.271759068472516e-07,4.93752131632623e-06,0.0005509847221395722,-0.0004451581646865266,0.04581308297334636
30500.0,1000.0,1950000000.0,8.150422003037369e-07,6.144367621923685e-07,4.936441980279414e-06,0.0001767172971236708,-0.0003942250739755615,-0.006877886651664822
30600.0,1000.0,1950000000.0,8.148464598510616e-07,6.15926366890983e-07,4.9350782661091674e-06,0.0003565992685707266,-8.76159238876351e-06,-0.0568026774583279
30700.0,1000.0,1950000000.0,8.131245576044553e-07,6.128082668024891e-07,4.934099554826648e-06,7.455441340494605e-05,-9.592167693823375e-06,-0.08497177550612836
30800.0,1000.0,1950000000.0,8.117488607095685e-07,6.172888642676711e-07,4.933701029003171e-06,0.0006685973333882064,3.107418947698388e-05,-0.08102570855804785
30900.0,1000.0,1950000000.0,8.127122272121486e-07,6.206113098831057e-07,4.934273202803136e-06,-3.9153717493702895e-05,5.97917141864227e-05,-0.04617304616764605
31000.0,1000.0,1950000000.0,8.197163582574191e-07,6.13734634392886e-07,4.93535399545039e-06,-4.7125820549624965e-05,2.1126013403711735e-05,0.006291002797328929
31100.0,1000.0,1950000000.0,8.230745191876618e-07,6.003396213309839e-07,4.936461841082325e-06,0.00022499696258405647,0.00015014819546947525,0.05649076301115064
31200.0,1000.0,1950000000.0,8.245085797051434e-07,6.003425272535272e-07,4.937387221247182e-06,-0.0002683456815386243,-0.0003080397508809487,0.08532426523561976
31300.0,1000.0,1950000000.0,8.177537491533604e-07,6.153506120133757e-07,4.937646830167192e-06,-6.713260557676836e-05,-0.00031782427110865687,0.08165029111937319
31400.0,1000.0,1950000000.0,8.215499017288008e-07,6.103439130383417e-07,4.937546357228055e-06,-4.457566868902399e-05,-1.4560532595221175e-05,0.04664691311530723
31500.0,1000.0,1950000000.0,8.170306681480506e-07,6.119350017836677e-07,4.936883348922728e-06,0.00039118341868571747,0.00010356383871733103,-0.005956047911425856
31600.0,1000.0,1950000000.0,8.342557004958034e-07,6.107463620164168e-07,4.936357688591346e-06,9.98998286044635e-05,0.00015303067561634064,-0.056513235083738234
31700.0,1000.0,1950000000.0,8.196242553244391e-07,6.252914436459477e-07,4.935751202093358e-06,-0.0002332648156865044,-2.083294361143383e-06,-0.08565997260696151
31800.0,1000.0,1950000000.0,8.285543152709803e-07,6.206208331251327e-07,4.935577821240891e-06,0.0002607063199150299,0.00015150202018880113,-0.08212693017403633
31900.0,1000.0,1950000000.0,8.184263190906224e-07,6.252028836498114e-07,4.936087524578063e-06,0.00031236676504042024,3.145508840144164e-05,-0.047539239000815955
32000.0,1000.0,1950000000.0,8.170988660101162e-07,6.23723692903015e-07,4.937473858203044e-06,0.0002623207604283217,0.00013676405394801947,0.0052181652897109205
32100.0,1000.0,1950000000.0,8.247119415357204e-07,6.202348535492077e-07,4.938458009005776e-06,-0.00019807161615025635,0.00025182690040833396,0.055977299723649045
32200.0,1000.0,1950000000.0,8.214997315596996e-07,6.127796364309082e-07,4.939277284624735e-06,0.0001298561311388865,-0.00016610542506983634,0.08575452067719411
32300.0,1000.0,1950000000.0,8.253390350734389e-07,6.160319571538899e-07,4.939542645056389e-06,-0.00024928352857328875,-0.00026417500763822177,0.0827221257560902
32400.0,1000.0,1950000000.0,8.244154152823787e-07,6.161609722861812e-07,4.939082310346478e-06,0.00038935216326218983,0.00044530276934315116,0.04827853638720217
32500.0,1000.0,1950000000.0,8.186714592764338e-07,6.188663519866235e-07,4.937388391792184e-06,0.0001063104216331471,-0.0001227335220728907,-0.0046267799775904644
32600.0,1000.0,1950000000.0,8.203133352763164e-07,6.225451453969189e-07,4.935515457524517e-06,0.00022093384203683623,9.335015746651763e-05,-0.05584793698867191
32700.0,1000.0,1950000000.0,8.178878902777186e-07,6.154913580517105e-07,4.9340357452338515e-06,-0.00027180015222617984,3.7195127662454393e-06,-0.08578068283067564
32800.0,1000.0,1950000000.0,8.186350489101026e-07,6.110049602945563e-07,4.933539435664452e-06,-0.00019022563988102534,-0.00015820732963993015,-0.08266691023259294
32900.0,1000.0,1950000000.0,8.15155715000608e-07,6.145566670864442e-07,4.933944496308053e-06,8.068220197612769e-05,-0.00028776957725288455,-0.04826503341107663
33000.0,1000.0,1950000000.0,8.167752849475123e-07,6.159797095423627e-07,4.934737812388892e-06,-2.597298664034774e-06,0.00015887560040819194,0.004609591113599948
33100.0,1000.0,1950000000.0,8.055826243506407e-07,6.285937847273973e-07,4.936171135469321e-06,4.440887955977915e-05,1.4965522940597163e-05,0.05571519466700974
33200.0,1000.0,1950000000.0,7.924631055628815e-07,6.358710553806773e-07,4.936984196120953e-06,0.00014709142616748896,-0.00032086463190749613,0.08533129170382153
